id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
700,2,44,4,1,5,1,2,0,4,4,4,3,3,3,4,4,2,2,4,2,2,5,3,2,4,1,5,5,2,5,3,3,3,5,2,3,2,4,5,2,1,5,5,5,5,4,3,4,3,5,4,2,4,4,3,4,4,4,1,1,3,3,3,2,2,2,1,1,1,0,0,0,1,1,1,0,1,1,5,4,4,5,3,3,4,4,2,4,4,3,2,2,4,4,2,3,3,1,3,3,3,3,1,2,2,2,4,2,2,3,3,5,5,3,4,4,4,19,21,44,21,24,26,28,6,73,2,4,4,1.32221929473392,1.79700991956587,.000113492204922575,2.52686635296166
519,2,21,2,2,5,1,2,0,4,2,4,2,4,3,2,4,2,4,3,1,1,4,1,1,5,1,5,4,3,4,3,3,5,4,1,5,2,4,2,3,3,5,5,6,6,5,2,2,4,5,4,2,4,4,3,2,4,4,1,4,2,3,1,3,3,2,0,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,4,3,3,3,4,4,2,3,2,2,3,4,4,4,3,3,3,1,4,4,1,2,2,2,4,3,4,2,3,3,2,2,2,4,4,23,22,42,21,27,22,34,2,57,1,1,4,1.32221929473392,.156117030727966,.00135526846318057,2.50354014803296
131,2,23,1,2,4,1,2, ,2,3,5,3,3,3,2,4,3,2,4,2,3,3,4,1,3,1,5,5,3,5,2,4,2,2,1,5,1,4,5,1,1,4,6,6,6,5,3,4,3,4,3,3,3,3,4,3,4,4,1,4,1,3,4,3,4,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,4,1,1,5,5,5,5,4,4,4,1,5,4,3,3,3,3,2,3,3,2,2,3,3,3,4,4,1,1,4,5,5,5,1,2,5,19,21,39,19,27,31,32,2,66,1,1,3,1.27875360095283,.449897147913257,.00140495786300147,2.50307841884269
201,1,66,4,2,4,6,2, ,1,1,5,1,4,2,1,4,1,1,4,1,2,4,1,1,4,1,5,5,1,5,1,1,3,4,1,3,1,4,5,1,1,7,7,7,7,7,3,1,3,4,4,2,5,5,2,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,2,5,5,4,4,1,5,5,5,1,4,5,4,1,1,4,4,5,5,4,4,4,4,4,3,2,2,1,1,4,4,4,4,4,5,4,5,5,5,5,24,27,42,10,35,19,40,3,83,3,5,3,1,3.65043178631909,5.6903573696736E-005,2.50290285460551
534,1,39,4,1,4,8,2,0,1,1,4,2,3,3,1,1,2,1,4,2,2,5,2,1,4,1,4,5,1,4,3,3,5,5,1,4,1,4,5,1,2,5,6,5,6,2,3,2,3,4,3,1,4,4,3,2,4,4,1,4,4,4,1,3,1,1,1,1,1,0,0,0,1,0,0,0,1,1,2,4,4,5,3,3,4,5,2,4,4,5,1,1,5,5,5,4,3,4,3,4,3,3,2,3,2,2,4,1,4,4,4,5,5,3,4,5,5,20,22,45,16,24,23,36,4,77,2,3,3,1.20411998265592,2.44943368007887,7.518726340044E-005,2.46251009509246
510,2,50,6,2,5,4,2,0,2,3,3,3,3,4,2,3,3,2,4,1,1,4,3,1,2,1,3,4,1,5,2,2,1,1,1,2,1,1,3,1,1,3,1,5,5,3,3,3,3,4,4,2,4,4,4,3,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,0,0,0,1,1,2,4,4,4,4,4,3,4,4,4,2,3,5,4,2,2,4,4,3,3,2,3,2,3,4,4,2,2,2,2,4,4,4,4,4,4,2,3,4,4,4,16,23,26,14,17,26,40,5,69,3,5,4,1.14612803567824,.491993630895425,.000147805139430662,2.41098448013297
457,1,51,5,1,6,6,1,80,3,1,3,3,4,2,3,3,3,2,2,2,3,1,4,4,5,1,4,3,4,3,3,4,1,4,3,2,1,1,3,3,2,3,3,6,6,1,3,3,4,3,3,5,3,2,3,4,4,4,1,4,1,3,2,3,3,1,1,1,0,0,0,0,1,0,0,0,4,3,2,4,3,3,3,4,4,3,2,3,2,2,3,3,3,4,5,3,4,2,2,3,3,2,3,3,3,4,4,4,3,2,4,2,3,3,4,3,3,22,17,27,29,19,35,35,3,55,3,5,5,1.46239799789896,1.47327246551909,.00199150943722226,2.39501489682865
411,2,49,2,1,6,6,2, ,3,2,4,2,4,2,2,3,2,3,3,1,1,5,2,2,2,1,4,5,2,5,1,1,4,5,2,3,1,4,5,1,1,7,7,7,7,3,3,3,3,4,4,2,3,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,0,0,3,2,4,2,3,4,4,3,2,2,2,3,3,2,3,3,3,4,4,4,4,3,3,2,4,4,2,2,3,2,4,4,4,4,4,3,4,2,4,3,3,23,22,42,14,31,26,40,5,54,3,4,5,1.14612803567824,.471111182755425,.000192778683351133,2.37793560640129
104,2,51,2,2,3,1,2,0,3,1,3,1,3,1,1,4,1,2,3,1,1,4,2,1,2,1,4,3,1,3,1,1,2,4,1,2,1,4,4,1,1,3,4,4,5,3,2,2,3,4,3,4,4,3,3,2,4,4,1,3,1,3,1,4,2,1,1,0,1,1,1,0,1,1,1,1,2,1,5,4,5,4,2,3,4,4,3,4,4,3,1,1,4,4,5,5,5,4,4,3,4,4,2,3,2,3,4,4,4,3,4,4,5,4,3,5,5,24,26,32,11,19,26,37,8,74,3,5,2,1.04139268515823,1.56953360910289,.002032287386798,2.36704518673433
115,2,38,4,1,6,4,2,0,3,1,4,2,5,1,1,4,1,1,4,1,1,4,2,1,4,1,2,4,1,4,1,2,3,3,1,3,1,3,3,1,1,5,7,5,6,5,3,2,2,4,4,2,4,5,2,1,3,4,1,4,1,3,3,2,3,3,0,1,1,0,0,0,0,0,0,1,2,3,2,4,3,4,1,3,5,4,1,3,4,3,2,1,4,4,5,4,5,4,4,4,4,4,2,2,2,1,4,4,2,2,2,4,3,5,5,4,5,26,28,33,12,28,19,30,3,69,2,3,5,1.07918124604762,2.48750792603847,.000846790216179641,2.35660204866285
129,1,50,7,2,5,1,2,0,2,3,2,3,3,4,2,3,3,2,2,3,3,4,3,2,2,1,3,3,1,3,2,3,1,3,2,2,1,2,3,3,2,2,1,4,3,2,3,3,4,3,3,4,3,3,3,4,4,4,1,3,1,3,3,3,2,2,1,1,0,0,1,0,0,0,0,0,2,4,3,3,3,3,4,2,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,3,3,3,3,4,4,2,3,3,4,2,2,4,4,4,15,17,26,20,12,33,33,3,54,3,5,4,1.30102999566398,1.44724256781242,.000482604059559691,2.33005807685342
153,1,49,4,1,5,1,2,0,3,1,4,1,5,1,1,3,1,1,4,1,1,5,3,1,3,1,4,5,1,4,1,1,4,5,1,3,1,4,5,1,1,4,4,4,6,5,3,2,2,5,4,3,4,3,3,3,4,4,1,4,2,4,3,3,1,1,1,1,1,0,0,1,0,1,0,1,2,1,5,5,5,3,1,4,5,5,1,3,4,3,1,1,4,5,5,5,5,4,4,4,4,4,1,2,2,3,4,3,2,4,4,4,5,5,5,5,5,27,27,42,12,23,24,36,6,80,3,4,4,1.07918124604762,2.92591924125467,.00267204543868313,2.32963659563636
318,2,25,3,2,6,8,1,140,3,3,4,2,5,1,2,4,1,1,4,2,3,4,5,2,3,4,4,3,4,3,1,3,2,4,1,3,4,3,4,4,1,5,4,4,3,2,5,3,4,4,4,4,4,4,3,2,3,3,2,1,1,3,3,3,2,1,1,0,1,1,0,0,0,1,0,1,2,2,2,4,5,3,2,2,4,4,2,4,3,2,2,3,3,3,3,4,5,3,4,4,3,2,2,2,2,2,3,4,2,3,4,4,4,4,4,4,3,24,24,33,29,18,29,29,5,62,1,2,5,1.46239799789896,.361121106653607,.000898613629173581,2.32955585853766
93,1,47,4,1,5,1,2,0,3,3,2,3,2,3,2,3,2,2,3,2,4,3,3,2,4,1,4,3,3,4,2,2,3,3,3,2,1,2,2,3,2,3,3,5,5,4,3,2,3,4,4,2,3,5,2,3,4,4,1,4,1,3,1,3,2,2,1,1,1,0,1,1,0,1,1,0,2,3,3,2,2,3,3,2,4,4,3,2,3,2,3,3,3,4,3,3,3,3,3,3,3,1,2,2,3,1,4,4,4,3,3,4,3,3,3,3,3,16,19,30,22,20,23,36,7,53,3,4,4,1.34242268082221,.587554684119231,.00316511417738206,2.32871691218285
185,2,36,4,1,5,1,2,0,3,3,5,3,4,2,2,4,2,2,4,2,2,4,3,3,4,1,5,2,3,4,1,3,3,4,2,3,2,4,4,4,4,6,6,6,6,6,3,3,5,4,4,4,3,3,4,4,4,4,1,4,1,3,3,3,1,1,1,1,1,0,1,0,1,1,1,0,4,4,2,2,3,2,3,1,3,2,3,3,3,3,4,4,2,2,3,3,4,3,3,3,3,3,2,2,3,3,4,4,2,4,4,2,2,3,3,2,2,22,23,37,26,30,33,36,7,42,2,3,4,1.41497334797082,4.1376384394492,.00322439215056873,2.31388600455224
365,2,52,4,1,1,6,2,0,5,4,4,2,4,5,3,1,3,4,1,4,4,3,4,2,3,1,3,2,5,3,1,3,1,3,1,2,1,3,1,2,2,1,3,1,3,1,2,3,4,3,1,3,2,2,3,2,4,4,3,4,4,4,1,3,1,1,1,1,0,0,1,0,1,0,0,0,4,4,4,5,2,4,5,1,3,5,3,3,4,2,3,3,4,4,2,4,1,2,2,1,1,1,3,5,4,4,2,1,4,4,4,2,2,1,3,3,3,20,9,24,22,9,33,34,4,55,3,5,1,1.34242268082221,12.3294998888577,.00442916313318981,2.30540988664325
378,1,25,1,2,5,1,2,0,4,3,4,4,4,2,2,4,2,4,3,3,3,3,3,1,3,2,3,2,1,2,1,3,3,2,1,4,2,3,2,2,1,4,4,3,3,3,3,3,3,2,3,3,3,3,2,4,4,3,2,3,1,3,4,3,4,3,0,1,1,1,0,0,0,0,0,0,2,2,3,3,2,3,3,3,4,4,3,3,3,2,2,2,2,3,3,2,4,3,3,1,2,2,4,3,3,3,3,4,1,1,2,4,4,3,3,4,4,21,18,27,17,17,31,27,3,57,1,2,4,1.23044892137827,.949093244617508,.000138926975158622,2.25780057128695
500,1,22,1,2,4,8,1,60,1,3,3,3,3,4,2,4,1,1,4,3,1,5,3,2,1,1,4,5,1,1,3,3,4,2,1,2,1,3,2,3,3,2,2,2,3,1,3,3,4,4,3,4,3,2,5,3,4,4,2,4,2,2,4,2,4,4,0,1,1,0,0,1,0,0,0,0,5,5,3,2,3,2,3,3,3,3,2,1,3,2,4,3,2,4,3,3,2,3,4,4,2,4,2,3,3,4,3,3,1,1,1,1,1,3,4,2,3,15,25,29,21,10,34,25,3,45,1,1,3,1.32221929473392,4.76201064427666,.010919550648614,2.25546403095038
282,2,51,4,2,5,5,2,0,5,1,5,1,5,1,1,4,2,1,4,4,2,5,3,1,5,1,5,5,1,5,1,1,2,3,1,1,1,3,4,1,1,6,6,6,7,7,1,1,2,5,4,3,4,4,1,3,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,2,5,5,5,5,3,3,4,4,2,4,4,5,2,2,4,4,5,5,5,4,3,4,1,3,1,2,2,2,4,4,4,4,4,5,4,3,4,4,4,30,23,38,12,32,18,40,9,76,3,5,4,1.07918124604762,1.81987011866049,.0033886935086571,2.22957624317594
451,1,42,4,1,5,8,2,0,4,3,2,3,3,2,3,3,3,2,3,3,2,4,2,1,2,2,3,2,1,3,1,1,4,3,1,4,2,3,3,2,2,3,2,4,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,1,3,3,2,4,3,1,1,0,0,1,0,0,1,0,0,4,2,2,3,3,4,5,3,4,2,3,3,2,2,4,2,3,3,3,3,4,2,2,3,2,3,2,3,3,3,2,4,2,1,2,2,4,1,3,2,4,19,18,31,15,15,30,27,4,50,2,4,4,1.17609125905568,1.11077322913713,8.16508085723915E-005,2.18051046241001
95,2,41,2,2,5,1,1,7,3,2,3,1,4,1,2,3,2,1,4,1,1,5,2,1,3,2,4,4,1,3,2,2,4,4,1,4,2,5,4,2,1,6,6,6,6,7,3,2,3,5,4,2,4,5,2,1,3,3,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,1,0,3,2,4,4,5,5,1,3,3,3,2,4,3,4,2,2,4,4,4,5,5,3,3,4,4,4,1,2,2,1,4,4,4,4,4,3,4,5,4,4,4,24,25,40,16,31,19,38,6,70,2,4,4,1.20411998265592,.840182404688908,.0013118335365917,2.14509433756074
302,1,43,4,1,4,1,2,0,4,3,4,4,5,3,3,3,3,4,4,3,3,5,2,1,3,1,3,3,1,3,2,3,3,3,1,2,1,4,2,1,1,5,5,2,2,1,3,3,2,3,3,3,4,2,4,2,3,3,2,3,2,3,2,3,2,1,1,0,1,1,0,0,0,0,0,1,1,4,3,4,4,2,4,4,4,4,2,3,1,2,3,3,4,4,3,2,3,2,2,1,2,2,3,3,2,4,3,3,3,3,4,5,2,2,4,3,3,21,16,31,14,15,29,31,4,58,2,4,3,1.14612803567824,2.50365730495803,.000490768026979077,2.14460643034425
113,2,35,5,1,2,7,2,0,3,2,4,1,4,2,2,4,2,2,3,3,3,4,5,2,4,1,4,4,4,4,2,3,3,3,1,3,4,4,3,3,3,3,3,4,4,3,3,3,4,4,3,4,3,3,3,4,3,4,2,4,1,4,2,4,1,1,0,1,1,0,0,0,0,1,1,1,4,2,3,3,4,4,4,2,3,2,3,3,3,3,3,3,3,4,4,5,4,3,3,3,2,2,2,3,3,3,3,4,3,4,4,2,4,2,3,3,3,24,20,36,28,17,32,37,5,54,2,3,1,1.44715803134222,.339205435339703,.00052248095698378,2.12042981124844
205,2,28,4,2,2,1,2, ,3,4,2,3,3,3,3,3,4,3,3,2,2,3,4,4,3,1,3,2,2,2,2,2,2,3,4,3,2,3,2,3,4,6,5,6,6,6,3,4,5,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,3,3,1,1,0,0,1,0,1,1,1,0,4,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,1,2,3,3,3,2,3,3,2,1,2,2,2,2,4,2,3,3,3,16,17,26,28,29,34,25,6,52,1,2,1,1.44715803134222,1.45248639408866,.000823048631356436,2.11833836866483
545,2,28,4,1,3,5,2,0,5,3,4,3,4,4,1,3,4,3,4,1,2,4,3,2,5,1,5,5,1,3,1,1,3,3,1,4,1,4,4,1,1,6,6,7,7,7,2,3,2,4,3,3,3,3,3,2,4,4,1,4,1,3,4,3,2,3,1,1,1,1,1,0,0,0,0,0,4,2,5,4,4,2,1,3,4,5,3,3,3,3,4,3,3,5,3,3,2,4,1,2,4,3,2,3,3,3,4,4,1,3,2,2,4,5,3,2,3,21,21,40,13,33,26,32,5,63,1,2,2,1.11394335230684,.159081211367148,3.10457048136892E-005,2.10973096553388
493,2,28,4,1,6,2,2, ,3,3,5,1,5,2,2,4,3,2,4,1,2,4,2,1,4,1,5,3,1,3,1,2,4,5,1,3,1,4,3,1,1,2,2,2,5,3,3,3,2,4,3,3,4,3,3,2,4,4,1,3,1,3,2,3,2,1,1,1,1,1,1,0,1,1,1,0,1,2,5,5,4,3,3,5,5,3,5,4,4,4,1,1,4,4,3,5,4,3,2,3,4,3,2,3,2,3,4,4,3,3,4,5,4,3,1,5,5,25,23,38,12,14,26,35,8,73,1,2,5,1.07918124604762,1.13617295195346,.00045473994427255,2.10396064649015
488,1,41,4,1,3,7,2, ,3,1,5,4,4,2,1,4,1,2,4,1,1,5,1,2,4,1,4,5,1,3,1,3,4,5,2,5,1,5,4,2,1,1,5,4,7,4,3,2,2,4,4,2,4,4,3,2,4,3,1,4,2,4,1,4,1,1,0,1,1,0,1,1,0,0,0,0,2,5,3,4,5,4,3,3,4,4,3,3,3,4,1,3,4,4,5,2,4,4,4,3,4,4,2,2,2,2,4,3,4,4,4,4,1,3,3,5,3,23,27,44,15,21,22,38,4,64,2,4,2,1.17609125905568,1.96523583318282,9.57882583133543E-005,2.0895046127121
483,1,40,4,1,5,3,2, ,2,4,3,2,5,3,3,2,2,2,2,3,3,5,3,1,4,2,3,5,3,3,3,3,2,4,1,4,2,4,4,3,3,2,2,2,2,2,3,2,2,3,3,2,3,3,2,1,4,4,1,4,1,3,1,4,3,2,1,1,1,0,1,1,0,0,1,1,2,2,5,5,3,2,2,4,5,5,4,2,2,3,2,2,4,3,2,4,3,2,3,3,2,2,3,3,3,3,4,4,4,2,3,4,4,4,2,4,4,19,16,38,24,10,24,36,7,65,2,3,4,1.38021124171161,3.832006561025,.00656827407988074,2.08894553310038
423,2,27,1,2,5,9,2, ,4,1,4,2,4,2,2,4,2,2,4,2,2,4,2,1,4,1,5,5,2,4,1,3,5,3,1,4,2,4,4,1,1,5,5,5,5,5,3,4,3,4,4,2,3,4,3,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,0,1,0,1,2,2,4,4,4,3,2,4,5,3,2,3,4,2,2,2,4,4,5,4,4,3,3,3,3,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,25,23,42,15,25,26,40,4,68,1,2,4,1.17609125905568,.378701818705562,.000106703125186054,2.05854314020064
321,1,23,3,2,5,1,2,0,3,2,4,2,5,3,2,3,2,2,4,2,2,4,3,2,4,1,4,3,3,2,1,3,4,4,3,4,1,4,4,3,3,5,5,5,4,5,2,3,3,4,4,2,3,4,2,2,4,4,1,4,1,3,2,4,2,1,1,1,0,0,0,0,1,1,0,1,4,4,2,2,4,3,4,3,3,2,2,3,3,3,2,2,4,4,4,4,3,3,3,3,3,3,2,2,3,2,4,4,3,3,4,2,2,2,4,4,4,23,22,37,23,24,23,37,5,54,1,1,4,1.36172783601759,.471111182755425,.00142827986196254,2.03650145661505
13,2,45,4,1,5,1,2,0,5,1,5,1,5,1,2,4,1,1,4,1,1,5,2,1,3,1,5,5,3,4,1,3,4,4,1,3,1,4,4,3,1,7,7,7,7,7,3,2,4,4,5,4,3,4,4,3,4,4,1,4,1,4,1,4,1,1,0,1,1,0,0,0,0,0,0,0,2,4,1,3,2,3,3,4,2,1,4,4,3,3,3,3,3,3,5,5,5,3,4,4,4,4,2,1,3,2,4,4,4,4,4,4,2,3,2,3,3,30,27,41,17,35,28,40,2,49,3,4,4,1.23044892137827,5.5056258190574,.00180968450131543,2.02810388118389
410,2,48,5,2,2,1,2, ,4,3,5,1,5,1,1,4,1,1,4,1,2,4,1,1,4,1,5,5,2,4,1,2,3,3,1,3,1,5,5,1,1,5,4,6,6,6,3,3,3,5,4,3,4,4,3,2,4,4,1,4,1,4,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,2,3,5,4,4,4,4,5,4,3,4,2,2,2,2,3,4,3,5,5,4,4,4,4,3,1,2,2,2,4,4,4,4,4,5,4,2,3,4,4,27,27,41,12,27,24,40,5,66,3,4,1,1.07918124604762,1.81790435797379,.000271755446640363,2.02765813025528
286,1,33,4,1,4,1,1,20,4,1,4,1,5,1,1,4,1,2,4,3,3,2,3,1,4,3,5,3,3,5,2,2,4,5,1,4,4,5,4,3,2,2,2,3,3,2,3,3,3,4,4,3,4,5,5,3,3,4,1,3,1,4,2,2,2,2,1,1,1,1,0,0,0,0,0,0,4,5,4,4,4,3,3,5,5,4,3,4,2,3,3,2,2,4,5,5,5,4,4,3,2,2,2,2,2,1,4,4,3,3,3,2,1,3,3,3,4,28,23,41,24,12,27,33,4,60,2,3,3,1.38021124171161,.160010781461537,4.37624562704791E-005,2.01602399260899
208,2,27,4,2,2,1,2, ,5,3,4,4,5,4,4,4,4,4,3,3,3,5,3,3,4,1,5,5,3,3,2,2,3,3,3,3,2,5,4,2,2,6,6,6,6,3,3,2,2,4,4,2,3,4,3,3,4,4,4,3,1,4,1,4,1,4,1,1,1,1,1,0,1,0,0,0,3,4,3,4,4,1,2,4,2,4,4,4,4,2,3,3,2,3,3,2,2,1,1,1,2,2,2,2,3,2,1,4,4,4,1,3,2,4,2,3,3,21,14,40,23,27,24,33,6,54,1,2,1,1.36172783601759,4.1223546046007,.0172230598885456,1.992893185164
490,2,22,1,2,5,1,2, ,5,1,5,1,5,1,1,4,1,1,4,1,2,4,2,3,4,1,4,4,2,4,2,2,3,4,2,4,1,3,4,3,2,5,7,7,7,7,2,3,3,5,4,3,5,5,3,2,4,4,1,1,1,4,2,4,1,3,0,1,0,1,0,0,1,1,1,1,1,1,3,4,4,4,2,4,3,5,2,4,4,4,2,2,4,3,5,5,5,4,4,4,4,3,1,2,1,1,4,4,3,4,2,5,5,4,4,4,4,30,27,38,20,33,21,34,6,72,1,1,4,1.30102999566398,1.8343389058633,2.58569355747799E-005,1.99048843393235
164,1,31,2,2,5,1,2,0,3,3,2,3,3,3,2,3,3,2,4,3,3,3,2,2,2,1,3,3,2,3,1,3,3,2,2,3,2,3,2,2,2,4,4,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,2,3,2,3,3,1,1,1,0,0,0,0,1,0,0,4,3,3,4,3,4,4,3,4,4,2,4,3,3,2,2,4,5,3,3,3,3,2,3,2,2,3,3,3,3,2,3,2,2,2,2,3,2,4,4,4,17,19,27,19,18,32,24,4,63,2,2,4,1.27875360095283,.915879291781543,.00130101865653642,1.97014560230515
82,2,49,7,2,3,1,2,0,2,3,3,4,3,3,3,3,1,1,3,2,2,3,4,1,2,2,4,3,4,4,4,4,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3,4,4,2,3,2,3,4,4,3,3,3,3,3,3,4,3,4,2,1,1,1,0,1,0,0,0,1,1,4,4,2,2,4,2,5,2,2,2,3,3,4,3,3,3,3,3,3,2,3,2,4,4,3,3,2,4,4,3,2,2,1,1,3,2,2,1,3,3,3,16,22,27,28,12,34,24,6,46,3,4,2,1.44715803134222,2.15154870627572,.00323431003240847,1.96726274978539
293,1,34,4,1,4,1,1,20,3,1,4,1,5,4,1,4,1,1,4,1,3,5,3,2,4,2,5,4,2,4,1,3,4,4,2,5,2,4,4,2,1,5,4,4,4,3,3,3,4,3,5,2,4,4,4,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,1,0,1,0,0,2,3,5,4,4,4,2,3,4,4,2,4,3,4,2,2,4,4,5,5,2,4,4,4,4,2,3,1,2,2,4,4,4,3,4,4,3,4,4,4,4,24,26,43,20,20,26,39,5,70,2,3,3,1.30102999566398,1.20925943259505,.0012176482703918,1.95958550884672
292,2,33,4,1,3,4,1,70,4,3,5,1,1,5,2,3,2,3,3,4,4,3,2,2,4,2,2,2,2,2,2,3,2,2,2,3,2,2,2,4,4,4,5,6,6,6,4,3,3,3,3,3,3,3,4,3,3,3,1,3,1,2,4,2,3,3,1,1,1,1,1,0,1,1,0,0,4,4,2,2,2,1,2,2,4,3,3,2,2,1,4,4,2,3,3,5,1,3,3,2,1,1,3,3,3,3,4,4,1,2,2,2,2,4,3,2,2,19,16,24,25,27,32,26,7,41,2,3,2,1.39794000867204,3.17431252940064,.00057531631434164,1.95906209733182
536,2,24,4,2,4,1,2,0,5,1,5,1,4,4,1,4,2,2,4,1,1,4,1,1,3,1,4,4,1,2,1,1,3,3,1,5,1,4,4,1,1,7,7,7,7,7,1,1,3,4,4,2,3,4,2,2,4,4,1,4,1,4,2,4,1,1,0,1,1,1,1,1,1,0,0,0,3,2,3,2,2,4,2,4,3,3,2,3,4,4,2,2,4,4,5,5,2,4,3,3,4,4,2,2,3,2,4,4,3,4,4,3,4,4,4,4,4,26,26,36,10,35,20,39,6,63,1,1,3,1,1.31417610205586,.00134613526517525,1.93352203493918
214,1,56,4,2,2,8,2, ,3,3,4,2,4,4,2,4,1,1,3,1,2,3,2,1,4,1,3,3,2,3,2,2,3,3,1,4,1,4,3,2,2,6,6,6,6,6,2,2,2,4,4,2,4,4,3,1,4,4,1,4,1,3,2,3,2,1,1,1,1,0,0,0,0,1,0,0,3,3,4,4,4,2,2,2,4,4,1,2,4,2,2,2,2,3,3,4,2,3,4,4,4,3,2,2,2,2,4,4,3,3,4,3,3,4,5,4,4,20,25,33,16,30,20,36,4,60,3,5,1,1.20411998265592,.976323158284673,.00198272408662377,1.92288491084124
402,2,23,1,1,5,1,2, ,4,3,4,2,4,2,2,3,2,2,3,2,2,3,4,1,3,1,3,2,2,3,3,4,1,2,1,2,1,2,3,3,4,5,5,4,6,6,4,2,4,4,5,4,3,4,5,3,4,3,1,3,2,3,1,3,2,1,1,0,1,1,1,0,0,0,0,1,2,3,3,2,4,4,4,2,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,3,2,1,3,2,4,3,4,3,4,4,3,2,3,2,2,23,21,24,24,26,30,34,5,55,1,1,4,1.38021124171161,.224025165357935,.000172480601583186,1.9145226986544
56,2,48,4,1,4,5,2,0,3,3,3,3,4,1,3,4,3,4,3,4,4,4,4,2,3,1,5,5,4,3,2,2,2,2,2,4,2,4,3,3,5,4,3,2,3,2,3,4,5,4,3,3,3,4,5,3,4,4,1,4,1,4,4,4,1,1,1,1,1,0,1,0,0,1,0,1,4,3,4,4,4,2,1,4,2,1,1,1,1,1,5,4,1,1,3,3,5,2,2,1,1,1,2,3,3,2,4,4,1,4,4,2,3,5,5,1,2,21,14,35,27,14,33,37,6,44,3,4,3,1.43136376415899,4.01184709150215,.000494657041992393,1.90697694402695
105,1,48,4,1,4, ,2,0,4,2,4,4,4,4,3,3,2,2,3,1,1,4,1,1,4,1,3,4,1,4,1,1,3,3,1,4,1,3,4,1,1,5,5,5,5,4,2,2,2,4,3,1,4,4,4,3,4,4,2,4,1,4,1,3,1,1,0,0,1,0,0,0,1,1,0,1,4,2,4,4,4,3,3,4,4,4,2,3,3,3,4,2,3,3,4,2,2,2,3,3,4,4,2,3,2,2,3,4,4,4,4,2,4,3,4,2,4,20,22,36,10,24,23,38,4,61,3,4,3,1,.00354172924269811,.000533435289846997,1.90602738296725
101,2,25,3,2,3,1,1,140,4,2,4,2,5,2,2,4,2,1,4,2,1,4,2,1,3,1,3,3,2,5,1,2,4,4,1,5,1,4,4,2,2,6,6,6,4,7,2,2,1,4,4,2,4,4,2,2,4,4,1,3,1,4,1,4,4,4,1,1,1,0,0,0,0,1,0,0,2,3,2,4,5,5,3,3,4,3,3,3,3,3,2,2,4,5,4,4,4,3,3,4,3,4,2,2,2,2,4,4,4,1,1,4,3,3,3,4,4,25,25,39,15,29,19,33,4,65,1,2,2,1.17609125905568,.669487691113568,.00175846901135763,1.89669304325948
246,1,65,4,1,4,5,2,0,3,4,4,2,4,3,1,2,3,3,3,2,2,4,1,1,4,1,4,4,1,3,1,1,3,4,1,3,1,4,4,1,1,3,5,5,3,2,2,2,2,4,4,2,4,4,2,2,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,0,0,1,0,2,3,4,4,4,4,3,3,4,4,3,4,4,4,2,2,4,4,2,4,3,4,2,2,3,3,2,2,2,2,2,2,3,3,4,4,3,3,3,4,4,20,19,37,10,18,20,29,7,68,3,5,3,1,1.79633686673237,.00623542259237977,1.89387105465265
